Symbol,Market,Date,Open,High,Low,Close,Volume
AMBO,NYSEAMERICAN,2021/04/12 16:00:00,2.03,2.06,1.89,1.94,350351
AMBO,NYSEAMERICAN,2021/04/13 16:00:00,1.98,2,1.81,1.82,273079
AMBO,NYSEAMERICAN,2021/04/14 16:00:00,1.81,1.9,1.81,1.88,156002
AMBO,NYSEAMERICAN,2021/04/15 16:00:00,1.86,2.09,1.77,1.82,1122174
AMBO,NYSEAMERICAN,2021/04/16 16:00:00,1.8,1.85,1.68,1.84,161063
AMBO,NYSEAMERICAN,2021/04/19 16:00:00,2.52,3.19,2.34,2.45,178985314
AMBO,NYSEAMERICAN,2021/04/20 16:00:00,2.45,2.62,2.2,2.56,6033896
AMBO,NYSEAMERICAN,2021/04/21 16:00:00,2.48,2.58,2.31,2.37,1292373
AMBO,NYSEAMERICAN,2021/04/22 16:00:00,2.4,2.56,2.32,2.39,1760720
CANF,NYSEAMERICAN,2021/04/12 16:00:00,2.38,2.38,2.27,2.3,304099
CANF,NYSEAMERICAN,2021/04/13 16:00:00,2.27,2.31,2.26,2.29,173850
CANF,NYSEAMERICAN,2021/04/14 16:00:00,2.26,2.33,2.25,2.27,188721
CANF,NYSEAMERICAN,2021/04/15 16:00:00,2.25,2.28,2.13,2.18,403462
CANF,NYSEAMERICAN,2021/04/16 16:00:00,2.14,2.16,2.06,2.09,405227
CANF,NYSEAMERICAN,2021/04/19 16:00:00,2.13,2.19,2.04,2.08,270934
CANF,NYSEAMERICAN,2021/04/20 16:00:00,2.12,2.21,2.06,2.18,360853
CANF,NYSEAMERICAN,2021/04/21 16:00:00,2.19,2.27,2.16,2.27,227001
CANF,NYSEAMERICAN,2021/04/22 16:00:00,2.28,2.28,2.14,2.22,254469
DXF,NYSEAMERICAN,2021/04/12 16:00:00,1.5,1.52,1.4,1.4,190754
DXF,NYSEAMERICAN,2021/04/13 16:00:00,1.38,1.48,1.37,1.39,417725
DXF,NYSEAMERICAN,2021/04/14 16:00:00,1.36,1.39,1.34,1.34,161858
DXF,NYSEAMERICAN,2021/04/15 16:00:00,1.34,1.37,1.24,1.24,260652
DXF,NYSEAMERICAN,2021/04/16 16:00:00,1.25,1.36,1.2,1.35,316747
DXF,NYSEAMERICAN,2021/04/19 16:00:00,1.35,1.5,1.34,1.47,261949
DXF,NYSEAMERICAN,2021/04/20 16:00:00,1.46,1.53,1.4,1.42,222451
DXF,NYSEAMERICAN,2021/04/21 16:00:00,1.37,1.53,1.37,1.53,197278
DXF,NYSEAMERICAN,2021/04/22 16:00:00,1.57,1.57,1.46,1.51,195508
LOV,NYSEAMERICAN,2021/04/12 16:00:00,7.49,7.49,6.84,7.19,103070
LOV,NYSEAMERICAN,2021/04/13 16:00:00,7.17,7.19,6.83,7.09,83530
LOV,NYSEAMERICAN,2021/04/14 16:00:00,7.25,7.5,6.84,6.94,84328
LOV,NYSEAMERICAN,2021/04/15 16:00:00,6.94,6.97,6.58,6.86,61178
LOV,NYSEAMERICAN,2021/04/16 16:00:00,6.83,6.9,6.58,6.75,65550
LOV,NYSEAMERICAN,2021/04/19 16:00:00,6.71,7.5,6.62,7.36,338441
LOV,NYSEAMERICAN,2021/04/20 16:00:00,7.48,7.48,7.02,7.1,134425
LOV,NYSEAMERICAN,2021/04/21 16:00:00,7.1,7.31,6.92,7.31,61832
LOV,NYSEAMERICAN,2021/04/22 16:00:00,7.31,7.35,7,7.12,82590
SIM,NYSEAMERICAN,2021/04/12 16:00:00,13.25,13.25,12.08,12.17,1440
SIM,NYSEAMERICAN,2021/04/13 16:00:00,12.17,13.25,12.17,13.25,4595
SIM,NYSEAMERICAN,2021/04/14 16:00:00,13.25,14.08,13.24,13.58,2074
SIM,NYSEAMERICAN,2021/04/15 16:00:00,14.51,14.51,13.59,14.09,1127
SIM,NYSEAMERICAN,2021/04/16 16:00:00,13.15,13.98,13.15,13.98,1216
SIM,NYSEAMERICAN,2021/04/19 16:00:00,14.67,14.67,13.85,13.85,854
SIM,NYSEAMERICAN,2021/04/21 16:00:00,13.75,14.5,13.75,14.5,494
SIM,NYSEAMERICAN,2021/04/22 16:00:00,13.83,14.44,13.83,14.2,2504
ABB,NYSE,2021/04/12 16:00:00,31.71,31.82,31.65,31.77,847065
ABB,NYSE,2021/04/13 16:00:00,31.57,31.74,31.42,31.7,994967
ABB,NYSE,2021/04/14 16:00:00,31.67,31.8,31.56,31.59,940441
ABB,NYSE,2021/04/15 16:00:00,32.71,32.95,32.59,32.93,1455394
ABB,NYSE,2021/04/16 16:00:00,33.27,33.48,33.15,33.38,1478293
ABB,NYSE,2021/04/19 16:00:00,33.43,33.44,33.07,33.24,1322847
ABB,NYSE,2021/04/20 16:00:00,32.97,33.02,32.46,32.59,1080797
ABB,NYSE,2021/04/21 16:00:00,32.28,32.75,32.19,32.74,1280925
ABB,NYSE,2021/04/22 16:00:00,32.54,32.56,32.24,32.32,1821909
ABEV,NYSE,2021/04/12 16:00:00,2.78,2.78,2.73,2.74,13955011
ABEV,NYSE,2021/04/13 16:00:00,2.73,2.81,2.71,2.77,23036806
ABEV,NYSE,2021/04/14 16:00:00,2.78,2.83,2.77,2.82,24609482
ABEV,NYSE,2021/04/15 16:00:00,2.85,2.88,2.82,2.85,14268698
ABEV,NYSE,2021/04/16 16:00:00,2.81,2.89,2.8,2.88,12667182
ABEV,NYSE,2021/04/19 16:00:00,2.84,2.93,2.83,2.86,23289517
