Symbol,Market,Date,Open,High,Low,Close,Volume
EGLX,NASDAQ,2021/04/01 16:00:00,7.5,7.82,7.38,7.46,147444
EGLX,NASDAQ,2021/04/05 16:00:00,7.47,7.49,7.05,7.3,89701
EGLX,NASDAQ,2021/04/06 16:00:00,7.6,7.6,7.04,7.23,139362
EGLX,NASDAQ,2021/04/07 16:00:00,6.95,7.39,6.95,7.04,111688
EGLX,NASDAQ,2021/04/08 16:00:00,7,7.16,6.84,7.01,89637
EGLX,NASDAQ,2021/04/09 16:00:00,7.16,7.16,6.94,7.05,59091
EGLX,NASDAQ,2021/04/12 16:00:00,6.83,7.05,6.7,6.99,152916
EGLX,NASDAQ,2021/04/13 16:00:00,7.15,7.15,6.83,6.95,105644
EGLX,NASDAQ,2021/04/14 16:00:00,7.49,8.19,7.24,8.12,342087
EGLX,NASDAQ,2021/04/15 16:00:00,8.1,8.5,7.61,7.67,125677
EGLX,NASDAQ,2021/04/16 16:00:00,7.65,8,7.46,7.92,130469
EGLX,NASDAQ,2021/04/19 16:00:00,7.87,8.12,7.75,7.89,126687
EGLX,NASDAQ,2021/04/20 16:00:00,7.92,8.72,7.88,8.64,419088
EGLX,NASDAQ,2021/04/21 16:00:00,8.85,8.88,7.68,7.88,603878
EGLX,NASDAQ,2021/04/22 16:00:00,8.13,8.57,7.72,8.51,1231491
