Symbol,Market,Date,Open,High,Low,Close,Volume
PAAS,NASDAQ,2021/04/12 16:00:00,33.25,33.39,32.37,32.52,1401843
PAAS,NASDAQ,2021/04/13 16:00:00,33.1,33.66,32.92,33.12,1347034
PAAS,NASDAQ,2021/04/14 16:00:00,33.01,33.17,32.42,32.46,1422181
PAAS,NASDAQ,2021/04/15 16:00:00,33.15,34.84,33.02,34.04,2960594
PAAS,NASDAQ,2021/04/16 16:00:00,34.53,34.57,33.6,33.79,2172899
PAAS,NASDAQ,2021/04/19 16:00:00,33.85,34.09,32.96,33.28,1517967
PAAS,NASDAQ,2021/04/20 16:00:00,33.24,33.85,32.82,33.74,2174800
PAAS,NASDAQ,2021/04/21 16:00:00,33.77,34.9,33.77,34.74,2070705
PAAS,NASDAQ,2021/04/22 16:00:00,34.48,34.48,33.59,33.85,1598980
FSV,NASDAQ,2021/04/12 16:00:00,156.05,157.94,154.55,157.31,47793
FSV,NASDAQ,2021/04/13 16:00:00,157.71,161.68,157.63,160.5,52972
FSV,NASDAQ,2021/04/14 16:00:00,161,162.67,160.28,161.68,33352
FSV,NASDAQ,2021/04/15 16:00:00,162.93,164.4,162.31,163.39,34009
FSV,NASDAQ,2021/04/16 16:00:00,163.43,165.16,162.92,164.82,27724
FSV,NASDAQ,2021/04/19 16:00:00,163.87,164.07,161.82,162.77,29719
FSV,NASDAQ,2021/04/20 16:00:00,161.63,164.32,161.31,161.54,26582
FSV,NASDAQ,2021/04/21 16:00:00,162.28,164.6,162.28,164.58,21396
FSV,NASDAQ,2021/04/22 16:00:00,165.35,167.06,162.12,166.36,34609
MAT,NASDAQ,2021/04/12 16:00:00,20.17,20.35,20.01,20.26,1239408
MAT,NASDAQ,2021/04/13 16:00:00,20.28,20.46,20.11,20.35,1540203
MAT,NASDAQ,2021/04/14 16:00:00,20.33,20.97,20.27,20.43,2316868
MAT,NASDAQ,2021/04/15 16:00:00,20.69,20.71,20.23,20.53,1671005
MAT,NASDAQ,2021/04/16 16:00:00,20.69,20.72,20.34,20.5,1739687
MAT,NASDAQ,2021/04/19 16:00:00,20.61,21.12,20.41,20.84,3244877
MAT,NASDAQ,2021/04/20 16:00:00,20.86,20.99,20.15,20.47,2895443
MAT,NASDAQ,2021/04/21 16:00:00,20.65,21.03,20.55,20.85,2119410
