Symbol,Market,Date,Open,High,Low,Close,Volume
KMDA,NASDAQ,2021/04/12 16:00:00,6.13,6.13,6.01,6.02,79585
KMDA,NASDAQ,2021/04/13 16:00:00,6.04,6.1,6,6.03,37281
KMDA,NASDAQ,2021/04/14 16:00:00,6.03,6.24,6.03,6.18,80011
KMDA,NASDAQ,2021/04/15 16:00:00,6.2,6.33,6.2,6.33,68127
KMDA,NASDAQ,2021/04/16 16:00:00,6.32,6.32,6.16,6.17,44511
KMDA,NASDAQ,2021/04/19 16:00:00,6.17,6.17,6.04,6.08,33655
KMDA,NASDAQ,2021/04/20 16:00:00,6.12,6.12,5.97,6.02,45379
KMDA,NASDAQ,2021/04/21 16:00:00,6.05,6.13,6.02,6.11,41515
KMDA,NASDAQ,2021/04/22 16:00:00,6.06,6.17,6.02,6.02,43418
IMCC,NASDAQ,2021/04/12 16:00:00,6.61,6.62,6.22,6.26,28768
IMCC,NASDAQ,2021/04/13 16:00:00,6.5,6.5,6.1,6.34,18953
IMCC,NASDAQ,2021/04/14 16:00:00,6.2,6.24,5.75,6.04,43828
IMCC,NASDAQ,2021/04/15 16:00:00,6.07,6.1,5.49,5.51,37414
IMCC,NASDAQ,2021/04/16 16:00:00,5.52,5.85,5.33,5.65,17082
IMCC,NASDAQ,2021/04/19 16:00:00,6.7,6.7,5.32,5.48,83525
IMCC,NASDAQ,2021/04/20 16:00:00,5.89,5.99,4.99,5.3,100050
IMCC,NASDAQ,2021/04/21 16:00:00,5.38,5.38,5,5.14,19409
IMCC,NASDAQ,2021/04/22 16:00:00,5,5.74,4.89,5.46,106842
SMSI,NASDAQ,2021/04/12 16:00:00,5.63,5.7,5.52,5.62,359960
SMSI,NASDAQ,2021/04/13 16:00:00,5.66,5.85,5.58,5.79,686155
SMSI,NASDAQ,2021/04/14 16:00:00,5.77,5.82,5.52,5.66,476306
SMSI,NASDAQ,2021/04/15 16:00:00,5.72,5.77,5.61,5.76,511420
SMSI,NASDAQ,2021/04/16 16:00:00,5.77,5.89,5.64,5.74,403700
SMSI,NASDAQ,2021/04/19 16:00:00,5.84,5.84,5.35,5.4,402531
SMSI,NASDAQ,2021/04/20 16:00:00,5.56,5.66,5.08,5.22,812911
SMSI,NASDAQ,2021/04/21 16:00:00,5.27,5.44,5.19,5.33,313692
SMSI,NASDAQ,2021/04/22 16:00:00,5.3,5.41,5.2,5.26,352809
