Symbol,Market,Date,Open,High,Low,Close,Volume
ACEL,NYSE,2021/04/12 16:00:00,11.53,11.62,11.27,11.4,178161
ACEL,NYSE,2021/04/13 16:00:00,11.31,11.5,11.2,11.35,199583
ACEL,NYSE,2021/04/14 16:00:00,11.35,11.67,11.35,11.49,89012
ACEL,NYSE,2021/04/15 16:00:00,11.6,11.88,11.5,11.69,155268
ACEL,NYSE,2021/04/16 16:00:00,11.84,12.07,11.65,11.86,131549
ACEL,NYSE,2021/04/19 16:00:00,11.86,12.02,11.75,11.93,268274
ACEL,NYSE,2021/04/20 16:00:00,11.9,12.05,11.67,11.89,226465
ACEL,NYSE,2021/04/21 16:00:00,11.94,12.25,11.88,12.03,232681
ACEL,NYSE,2021/04/22 16:00:00,11.97,12.61,11.95,12.3,288852
STPK,NYSE,2021/04/12 16:00:00,31,31.16,28.5,30.12,2476976
STPK,NYSE,2021/04/13 16:00:00,29.2,29.65,27,27.04,2482517
STPK,NYSE,2021/04/14 16:00:00,27.89,28.25,26.35,26.61,1750942
STPK,NYSE,2021/04/15 16:00:00,27.47,28.03,25.27,26.11,1839013
STPK,NYSE,2021/04/16 16:00:00,26.11,26.5,25.05,26.23,1891682
STPK,NYSE,2021/04/19 16:00:00,26.31,26.6,23.62,24.43,2288631
STPK,NYSE,2021/04/20 16:00:00,24.11,24.61,21.69,22.99,3342065
STPK,NYSE,2021/04/21 16:00:00,23.18,24.68,22,23.7,1887830
STPK,NYSE,2021/04/22 16:00:00,25,25.2,23.15,23.84,1669105
PRPB,NYSE,2021/04/12 16:00:00,10.03,10.06,9.98,10.01,372226
PRPB,NYSE,2021/04/13 16:00:00,10,10.04,9.98,9.99,1152733
PRPB,NYSE,2021/04/14 16:00:00,9.99,10.03,9.95,10,724372
PRPB,NYSE,2021/04/15 16:00:00,10,10.07,9.99,10.03,388475
PRPB,NYSE,2021/04/16 16:00:00,10,10.05,9.99,10.03,235399
PRPB,NYSE,2021/04/19 16:00:00,9.99,9.99,9.89,9.94,773663
PRPB,NYSE,2021/04/20 16:00:00,9.9,9.97,9.9,9.94,407710
PRPB,NYSE,2021/04/21 16:00:00,9.93,10,9.93,9.97,383401
PRPB,NYSE,2021/04/22 16:00:00,9.98,9.99,9.93,9.99,110817
BHLB,NYSE,2021/04/12 16:00:00,22.62,22.68,22.26,22.56,241685
BHLB,NYSE,2021/04/13 16:00:00,22.33,22.33,21.07,21.35,365214
