Symbol,Market,Date,Open,High,Low,Close,Volume
BTCJPY,CURRENCY,2019/04/01 23:58:00,0,0,0,461084.244,0
BTCJPY,CURRENCY,2019/04/02 23:58:00,0,0,0,545633.8283,0
BTCJPY,CURRENCY,2019/04/03 23:58:00,0,0,0,554262.5985,0
BTCJPY,CURRENCY,2019/04/04 23:58:00,0,0,0,547861.1266,0
BTCJPY,CURRENCY,2019/04/05 23:58:00,0,0,0,563167.7385,0
BTCJPY,CURRENCY,2019/04/06 23:58:00,0,0,0,564124.1045,0
BTCJPY,CURRENCY,2019/04/07 23:58:00,0,0,0,579825.7881,0
BTCJPY,CURRENCY,2019/04/08 23:58:00,0,0,0,589136.8594,0
BTCJPY,CURRENCY,2019/04/09 23:58:00,0,0,0,577035.6901,0
BTCJPY,CURRENCY,2019/04/10 23:58:00,0,0,0,590564.6831,0
BTCJPY,CURRENCY,2019/04/11 23:58:00,0,0,0,562752.4689,0
BTCJPY,CURRENCY,2019/04/12 23:58:00,0,0,0,568883.1145,0
BTCJPY,CURRENCY,2019/04/13 23:58:00,0,0,0,567593.9577,0
BTCJPY,CURRENCY,2019/04/14 23:58:00,0,0,0,578538.412,0
BTCJPY,CURRENCY,2019/04/15 23:58:00,0,0,0,563119.9554,0
BTCJPY,CURRENCY,2019/04/16 23:58:00,0,0,0,582927.6178,0
BTCJPY,CURRENCY,2019/04/17 23:58:00,0,0,0,585630.4665,0
BTCJPY,CURRENCY,2019/04/18 23:58:00,0,0,0,591580.2226,0
BTCJPY,CURRENCY,2019/04/19 23:58:00,0,0,0,592097.0912,0
BTCJPY,CURRENCY,2019/04/20 23:58:00,0,0,0,595402.0888,0
BTCJPY,CURRENCY,2019/04/21 23:58:00,0,0,0,592869.4876,0
BTCJPY,CURRENCY,2019/04/22 23:58:00,0,0,0,603047.537,0
BTCJPY,CURRENCY,2019/04/23 23:58:00,0,0,0,619062.2872,0
BTCJPY,CURRENCY,2019/04/24 23:58:00,0,0,0,610358.3391,0
BTCJPY,CURRENCY,2019/04/25 23:58:00,0,0,0,571678.5246,0
BTCJPY,CURRENCY,2019/04/26 23:58:00,0,0,0,575723.9233,0
BTCJPY,CURRENCY,2019/04/27 23:58:00,0,0,0,576909.695,0
BTCJPY,CURRENCY,2019/04/28 23:58:00,0,0,0,575290.2675,0
BTCJPY,CURRENCY,2019/04/29 23:58:00,0,0,0,574956.56,0
BTCJPY,CURRENCY,2019/04/30 23:58:00,0,0,0,586799.6031,0
BTCJPY,CURRENCY,2019/05/01 23:58:00,0,0,0,593071.4338,0
BTCJPY,CURRENCY,2019/05/02 23:58:00,0,0,0,600978.0299,0
BTCJPY,CURRENCY,2019/05/03 23:58:00,0,0,0,628565.427,0
BTCJPY,CURRENCY,2019/05/04 23:58:00,0,0,0,641076.961,0
BTCJPY,CURRENCY,2019/05/05 23:58:00,0,0,0,632722.8385,0
BTCJPY,CURRENCY,2019/05/06 23:58:00,0,0,0,630261.9792,0
BTCJPY,CURRENCY,2019/05/07 23:58:00,0,0,0,633279.2312,0
BTCJPY,CURRENCY,2019/05/08 23:58:00,0,0,0,653992.1388,0
BTCJPY,CURRENCY,2019/05/09 23:58:00,0,0,0,675673.8894,0
BTCJPY,CURRENCY,2019/05/10 23:58:00,0,0,0,697396.5273,0
BTCJPY,CURRENCY,2019/05/11 23:58:00,0,0,0,794155.8234,0
BTCJPY,CURRENCY,2019/05/12 23:58:00,0,0,0,765393.5018,0
BTCJPY,CURRENCY,2019/05/13 23:58:00,0,0,0,854256.9699,0
BTCJPY,CURRENCY,2019/05/14 23:58:00,0,0,0,876312.2554,0
BTCJPY,CURRENCY,2019/05/15 23:58:00,0,0,0,898171.4803,0
BTCJPY,CURRENCY,2019/05/16 23:58:00,0,0,0,865704.6694,0
BTCJPY,CURRENCY,2019/05/17 23:58:00,0,0,0,810273.0825,0
BTCJPY,CURRENCY,2019/05/18 23:58:00,0,0,0,799408.68,0
BTCJPY,CURRENCY,2019/05/19 23:58:00,0,0,0,902973.239,0
BTCJPY,CURRENCY,2019/05/20 23:58:00,0,0,0,880545.3657,0
BTCJPY,CURRENCY,2019/05/21 23:58:00,0,0,0,879175.7346,0
BTCJPY,CURRENCY,2019/05/22 23:58:00,0,0,0,840621.1315,0
BTCJPY,CURRENCY,2019/05/23 23:58:00,0,0,0,863577.3157,0
BTCJPY,CURRENCY,2019/05/24 23:58:00,0,0,0,874681.564,0
BTCJPY,CURRENCY,2019/05/25 23:58:00,0,0,0,881334.1139,0
BTCJPY,CURRENCY,2019/05/26 23:58:00,0,0,0,955328.8157,0
BTCJPY,CURRENCY,2019/05/27 23:58:00,0,0,0,960330.4937,0
BTCJPY,CURRENCY,2019/05/28 23:58:00,0,0,0,953033.3313,0
BTCJPY,CURRENCY,2019/05/29 23:58:00,0,0,0,948918.3273,0
BTCJPY,CURRENCY,2019/05/30 23:58:00,0,0,0,905615.9328,0
BTCJPY,CURRENCY,2019/05/31 23:58:00,0,0,0,927487.981,0
BTCJPY,CURRENCY,2019/06/01 23:58:00,0,0,0,926720.3112,0
BTCJPY,CURRENCY,2019/06/02 23:58:00,0,0,0,945442.1491,0
BTCJPY,CURRENCY,2019/06/03 23:58:00,0,0,0,875898.8648,0
BTCJPY,CURRENCY,2019/06/04 23:58:00,0,0,0,830377.5845,0
BTCJPY,CURRENCY,2019/06/05 23:58:00,0,0,0,843846.0526,0
BTCJPY,CURRENCY,2019/06/06 23:58:00,0,0,0,846321.3601,0
BTCJPY,CURRENCY,2019/06/07 23:58:00,0,0,0,865277.694,0
BTCJPY,CURRENCY,2019/06/08 23:58:00,0,0,0,857922.1959,0
BTCJPY,CURRENCY,2019/06/09 23:58:00,0,0,0,828048.9797,0
BTCJPY,CURRENCY,2019/06/10 23:58:00,0,0,0,868600.2076,0
BTCJPY,CURRENCY,2019/06/11 23:58:00,0,0,0,858943.2861,0
BTCJPY,CURRENCY,2019/06/12 23:58:00,0,0,0,887020.4978,0
BTCJPY,CURRENCY,2019/06/13 23:58:00,0,0,0,892494.008,0
BTCJPY,CURRENCY,2019/06/14 23:58:00,0,0,0,944238.6592,0
BTCJPY,CURRENCY,2019/06/15 23:58:00,0,0,0,961910.8699,0
BTCJPY,CURRENCY,2019/06/16 23:58:00,0,0,0,974898.4134,0
BTCJPY,CURRENCY,2019/06/17 23:58:00,0,0,0,1012952.13,0
BTCJPY,CURRENCY,2019/06/18 23:58:00,0,0,0,985159.3383,0
BTCJPY,CURRENCY,2019/06/19 23:58:00,0,0,0,1003060.594,0
BTCJPY,CURRENCY,2019/06/20 23:58:00,0,0,0,1022546.333,0
BTCJPY,CURRENCY,2019/06/21 23:58:00,0,0,0,1096759.3,0
BTCJPY,CURRENCY,2019/06/22 23:58:00,0,0,0,1144707.642,0
BTCJPY,CURRENCY,2019/06/23 23:58:00,0,0,0,1162554.228,0
BTCJPY,CURRENCY,2019/06/24 23:58:00,0,0,0,1184113.307,0
BTCJPY,CURRENCY,2019/06/25 23:58:00,0,0,0,1259836.935,0
BTCJPY,CURRENCY,2019/06/26 23:58:00,0,0,0,1392843.321,0
BTCJPY,CURRENCY,2019/06/27 23:58:00,0,0,0,1202269.889,0
BTCJPY,CURRENCY,2019/06/28 23:58:00,0,0,0,1333625.358,0
BTCJPY,CURRENCY,2019/06/29 23:58:00,0,0,0,1280195.754,0
BTCJPY,CURRENCY,2019/06/30 23:58:00,0,0,0,1166179.638,0
